from,to,round,label
Honest_85,Sybil_7,42,Honest
Honest_86,Honest_135,42,Honest
Honest_87,Honest_17,42,Honest
Honest_88,Sybil_34,42,Honest
Honest_89,Honest_23,42,Honest
Honest_90,Honest_129,42,Honest
Honest_91,Honest_93,42,Honest
Honest_92,Honest_65,42,Honest
Honest_93,Sybil_37,42,Honest
Honest_94,Honest_60,42,Honest
Honest_95,Honest_23,42,Honest
Honest_96,Smart_7,42,Honest
Honest_97,Honest_85,42,Honest
Honest_98,Sybil_4,42,Honest
Honest_99,Honest_36,42,Honest
Honest_100,Smart_0,42,Honest
Honest_101,Honest_21,42,Honest
Honest_102,Sybil_4,42,Honest
Honest_103,Smart_1,42,Honest
Honest_104,Honest_124,42,Honest
Honest_105,Honest_31,42,Honest
Honest_106,Honest_127,42,Honest
Honest_107,Honest_81,42,Honest
Honest_108,Honest_56,42,Honest
Honest_109,Sybil_30,42,Honest
Honest_110,Honest_57,42,Honest
Honest_111,Honest_46,42,Honest
Honest_112,Honest_90,42,Honest
Honest_113,Sybil_38,42,Honest
Honest_114,Honest_15,42,Honest
Honest_115,Sybil_31,42,Honest
Honest_116,Sybil_20,42,Honest
Honest_117,Honest_109,42,Honest
Honest_118,Honest_50,42,Honest
Honest_119,Honest_127,42,Honest
Honest_120,Sybil_18,42,Honest
Honest_121,Honest_112,42,Honest
Honest_122,Sybil_32,42,Honest
Honest_123,Honest_130,42,Honest
Honest_124,Smart_12,42,Honest
Honest_125,Honest_54,42,Honest
Honest_126,Sybil_1,42,Honest
Honest_127,Sybil_3,42,Honest
Honest_128,Honest_131,42,Honest
Honest_129,Honest_108,42,Honest
Honest_130,Smart_10,42,Honest
Honest_131,Honest_77,42,Honest
Honest_132,Honest_39,42,Honest
Honest_133,Honest_87,42,Honest
Honest_134,Honest_83,42,Honest
Honest_135,Honest_24,42,Honest
Honest_136,Honest_59,42,Honest
Honest_137,Sybil_7,42,Honest
Honest_138,Honest_50,42,Honest
Honest_139,Smart_8,42,Honest
Smart_0,Honest_64,42,SmartCollusion
Smart_1,Smart_10,42,SmartCollusion
Smart_2,Smart_16,42,SmartCollusion
Smart_3,Smart_18,42,SmartCollusion
Smart_4,Smart_13,42,SmartCollusion
Smart_5,Honest_72,42,SmartCollusion
Smart_6,Smart_5,42,SmartCollusion
Smart_7,Honest_132,42,SmartCollusion
Smart_8,Smart_1,42,SmartCollusion
Smart_9,Honest_63,42,SmartCollusion
Smart_10,Smart_18,42,SmartCollusion
Smart_11,Honest_45,42,SmartCollusion
Smart_12,Smart_2,42,SmartCollusion
Smart_13,Smart_9,42,SmartCollusion
Smart_14,Smart_18,42,SmartCollusion
Smart_15,Smart_10,42,SmartCollusion
Smart_16,Honest_95,42,SmartCollusion
Smart_17,Smart_14,42,SmartCollusion
Smart_18,Smart_4,42,SmartCollusion
Smart_19,Smart_10,42,SmartCollusion
Honest_0,Honest_62,43,Honest
Honest_1,Sybil_8,43,Honest
Honest_2,Honest_22,43,Honest
Honest_3,Honest_57,43,Honest
Honest_4,Honest_109,43,Honest
Honest_5,Smart_5,43,Honest
Honest_6,Sybil_1,43,Honest
Honest_7,Honest_52,43,Honest
Honest_8,Honest_47,43,Honest
Honest_9,Honest_92,43,Honest
Honest_10,Sybil_27,43,Honest
Honest_11,Honest_123,43,Honest
Honest_12,Honest_76,43,Honest
Honest_13,Honest_90,43,Honest
Honest_14,Honest_66,43,Honest
Honest_15,Honest_100,43,Honest
Honest_16,Honest_15,43,Honest
Honest_17,Honest_129,43,Honest
Honest_18,Sybil_4,43,Honest
Honest_19,Sybil_15,43,Honest
Honest_20,Honest_34,43,Honest
Honest_21,Honest_12,43,Honest
Honest_22,Smart_3,43,Honest
Honest_23,Honest_6,43,Honest
Honest_24,Honest_119,43,Honest
Honest_25,Honest_96,43,Honest
Honest_26,Honest_133,43,Honest
Honest_27,Sybil_14,43,Honest
Honest_28,Honest_114,43,Honest
Honest_29,Honest_57,43,Honest
Honest_30,Sybil_38,43,Honest
Honest_31,Sybil_17,43,Honest
Honest_32,Honest_27,43,Honest
Honest_33,Honest_118,43,Honest
Honest_34,Honest_41,43,Honest
Honest_35,Honest_71,43,Honest
Honest_36,Honest_89,43,Honest
Honest_37,Honest_120,43,Honest
Honest_38,Honest_12,43,Honest
Honest_39,Honest_22,43,Honest
Honest_40,Honest_14,43,Honest
Honest_41,Sybil_33,43,Honest
Honest_42,Sybil_26,43,Honest
Honest_43,Honest_89,43,Honest
Honest_44,Sybil_15,43,Honest
Honest_45,Honest_113,43,Honest
Honest_46,Honest_127,43,Honest
Honest_47,Honest_41,43,Honest
Honest_49,Honest_119,43,Honest
Honest_50,Honest_128,43,Honest
Honest_51,Honest_116,43,Honest
Honest_52,Smart_17,43,Honest
Honest_53,Smart_13,43,Honest
Honest_54,Honest_40,43,Honest
Honest_55,Honest_69,43,Honest
Honest_56,Honest_119,43,Honest
Honest_57,Sybil_4,43,Honest
Honest_58,Honest_101,43,Honest
Honest_59,Sybil_25,43,Honest
Honest_60,Honest_104,43,Honest
Honest_61,Honest_112,43,Honest
Honest_62,Honest_68,43,Honest
Honest_63,Honest_72,43,Honest
Honest_64,Honest_44,43,Honest
Honest_65,Smart_5,43,Honest
Honest_66,Honest_137,43,Honest
Honest_67,Honest_78,43,Honest
Honest_68,Sybil_31,43,Honest
Honest_69,Honest_51,43,Honest
Honest_70,Sybil_10,43,Honest
Honest_71,Smart_9,43,Honest
Honest_72,Sybil_33,43,Honest
Honest_73,Honest_37,43,Honest
Honest_74,Honest_19,43,Honest
Honest_75,Honest_72,43,Honest
Honest_76,Sybil_33,43,Honest
Honest_77,Honest_133,43,Honest
Honest_78,Honest_52,43,Honest
Honest_79,Honest_137,43,Honest
Honest_80,Honest_84,43,Honest
Honest_81,Smart_10,43,Honest
Honest_82,Honest_134,43,Honest
Honest_83,Honest_54,43,Honest
Honest_84,Sybil_11,43,Honest
Honest_85,Honest_34,43,Honest
Honest_86,Honest_134,43,Honest
Honest_87,Honest_50,43,Honest
Honest_88,Honest_125,43,Honest
Honest_89,Honest_83,43,Honest
Honest_90,Honest_111,43,Honest
Honest_91,Honest_118,43,Honest
Honest_92,Honest_24,43,Honest
Honest_93,Honest_20,43,Honest
Honest_94,Honest_50,43,Honest
Honest_95,Honest_10,43,Honest
Honest_96,Honest_61,43,Honest
Honest_97,Honest_139,43,Honest
Honest_98,Honest_1,43,Honest
Honest_99,Honest_92,43,Honest
Honest_100,Sybil_35,43,Honest
Honest_101,Honest_68,43,Honest
Honest_102,Honest_79,43,Honest
Honest_103,Smart_16,43,Honest
Honest_104,Honest_94,43,Honest
Honest_105,Honest_127,43,Honest
Honest_106,Honest_100,43,Honest
Honest_107,Honest_103,43,Honest
Honest_108,Honest_32,43,Honest
Honest_109,Honest_77,43,Honest
Honest_110,Sybil_11,43,Honest
Honest_111,Sybil_16,43,Honest
Honest_112,Honest_120,43,Honest
Honest_113,Honest_42,43,Honest
Honest_114,Honest_103,43,Honest
Honest_115,Honest_0,43,Honest
Honest_116,Honest_105,43,Honest
Honest_117,Smart_9,43,Honest
Honest_118,Sybil_14,43,Honest
Honest_119,Honest_7,43,Honest
Honest_120,Honest_132,43,Honest
Honest_121,Honest_92,43,Honest
Honest_122,Sybil_10,43,Honest
Honest_123,Honest_126,43,Honest
Honest_124,Smart_1,43,Honest
Honest_125,Smart_10,43,Honest
Honest_126,Smart_14,43,Honest
Honest_127,Honest_73,43,Honest
Honest_128,Honest_26,43,Honest
Honest_129,Honest_25,43,Honest
Honest_130,Honest_37,43,Honest
Honest_131,Honest_56,43,Honest
Honest_132,Sybil_36,43,Honest
Honest_133,Honest_31,43,Honest
Honest_134,Sybil_10,43,Honest
Honest_135,Sybil_16,43,Honest
Honest_136,Sybil_28,43,Honest
Honest_137,Honest_5,43,Honest
Honest_138,Honest_41,43,Honest
Honest_139,Honest_111,43,Honest
Smart_0,Smart_11,43,SmartCollusion
Smart_1,Honest_108,43,SmartCollusion
Smart_2,Honest_62,43,SmartCollusion
Smart_3,Smart_15,43,SmartCollusion
Smart_4,Honest_96,43,SmartCollusion
Smart_5,Honest_123,43,SmartCollusion
Smart_6,Smart_19,43,SmartCollusion
Smart_7,Smart_6,43,SmartCollusion
Smart_8,Honest_51,43,SmartCollusion
Smart_9,Smart_1,43,SmartCollusion
Smart_10,Honest_100,43,SmartCollusion
Smart_11,Smart_19,43,SmartCollusion
Smart_12,Honest_88,43,SmartCollusion
Smart_13,Smart_1,43,SmartCollusion
Smart_14,Honest_10,43,SmartCollusion
Smart_15,Honest_14,43,SmartCollusion
Smart_16,Honest_21,43,SmartCollusion
Smart_17,Smart_8,43,SmartCollusion
Smart_18,Smart_9,43,SmartCollusion
Smart_19,Honest_40,43,SmartCollusion
Honest_0,Honest_106,44,Honest
Honest_1,Sybil_2,44,Honest
Honest_2,Honest_79,44,Honest
Honest_3,Sybil_39,44,Honest
Honest_4,Smart_16,44,Honest
Honest_5,Honest_80,44,Honest
Honest_6,Sybil_18,44,Honest
Honest_7,Smart_8,44,Honest
Honest_8,Honest_93,44,Honest
Honest_9,Honest_48,44,Honest
Honest_10,Smart_7,44,Honest
Honest_11,Smart_11,44,Honest
Honest_12,Honest_108,44,Honest
Honest_13,Sybil_26,44,Honest
Honest_14,Honest_27,44,Honest
Honest_15,Honest_135,44,Honest
Honest_16,Sybil_16,44,Honest
Honest_17,Honest_62,44,Honest
Honest_18,Smart_3,44,Honest
Honest_19,Sybil_38,44,Honest
Honest_20,Honest_58,44,Honest
Honest_21,Honest_56,44,Honest
Honest_22,Smart_7,44,Honest
Honest_23,Sybil_33,44,Honest
Honest_24,Honest_105,44,Honest
Honest_25,Sybil_16,44,Honest
Honest_26,Honest_6,44,Honest
Honest_27,Honest_122,44,Honest
Honest_28,Sybil_39,44,Honest
Honest_29,Sybil_23,44,Honest
Honest_30,Honest_130,44,Honest
Honest_31,Honest_28,44,Honest
Honest_32,Honest_10,44,Honest
Honest_33,Honest_12,44,Honest
Honest_34,Honest_3,44,Honest
Honest_35,Honest_72,44,Honest
Honest_36,Smart_4,44,Honest
Honest_37,Honest_42,44,Honest
Honest_38,Honest_82,44,Honest
Honest_39,Sybil_24,44,Honest
Honest_40,Sybil_12,44,Honest
Honest_41,Honest_46,44,Honest
Honest_42,Sybil_3,44,Honest
Honest_43,Honest_8,44,Honest
Honest_44,Honest_67,44,Honest
Honest_45,Honest_125,44,Honest
Honest_46,Honest_131,44,Honest
Honest_47,Sybil_9,44,Honest
Honest_48,Honest_6,44,Honest
Honest_49,Honest_43,44,Honest
Honest_50,Honest_104,44,Honest
Honest_51,Honest_112,44,Honest
Honest_52,Honest_39,44,Honest
Honest_53,Honest_72,44,Honest
Honest_54,Honest_42,44,Honest
Honest_55,Honest_113,44,Honest
Honest_56,Honest_83,44,Honest
Honest_57,Honest_19,44,Honest
Honest_58,Honest_102,44,Honest
Honest_59,Sybil_0,44,Honest
Honest_60,Sybil_28,44,Honest
Honest_61,Honest_118,44,Honest
Honest_62,Honest_66,44,Honest
Honest_63,Honest_135,44,Honest
Honest_64,Honest_93,44,Honest
Honest_65,Honest_107,44,Honest
Honest_66,Honest_51,44,Honest
Honest_67,Honest_19,44,Honest
Honest_68,Smart_13,44,Honest
Honest_69,Honest_2,44,Honest
Honest_70,Honest_22,44,Honest
Honest_71,Honest_29,44,Honest
Honest_72,Honest_99,44,Honest
Honest_73,Sybil_7,44,Honest
Honest_74,Honest_116,44,Honest
Honest_75,Smart_11,44,Honest
Honest_76,Smart_1,44,Honest
Honest_77,Honest_24,44,Honest
Honest_78,Honest_72,44,Honest
Honest_79,Honest_13,44,Honest
Honest_80,Honest_31,44,Honest
Honest_81,Smart_16,44,Honest
Honest_82,Honest_104,44,Honest
Honest_83,Honest_51,44,Honest
Honest_84,Honest_103,44,Honest
Honest_85,Honest_125,44,Honest
Honest_86,Honest_42,44,Honest
Honest_87,Honest_55,44,Honest
Honest_88,Honest_137,44,Honest
Honest_89,Sybil_29,44,Honest
Honest_90,Honest_107,44,Honest
Honest_91,Honest_135,44,Honest
Honest_92,Honest_74,44,Honest
Honest_93,Honest_109,44,Honest
Honest_94,Honest_139,44,Honest
Honest_95,Honest_83,44,Honest
Honest_96,Honest_6,44,Honest
Honest_97,Honest_120,44,Honest
Honest_98,Sybil_12,44,Honest
Honest_99,Honest_39,44,Honest
Honest_100,Honest_54,44,Honest
Honest_101,Honest_49,44,Honest
Honest_102,Honest_8,44,Honest
Honest_104,Honest_54,44,Honest
Honest_105,Honest_24,44,Honest
Honest_106,Honest_92,44,Honest
Honest_107,Honest_6,44,Honest
Honest_108,Sybil_2,44,Honest
Honest_109,Honest_75,44,Honest
Honest_110,Honest_67,44,Honest
Honest_111,Smart_14,44,Honest
Honest_112,Honest_23,44,Honest
Honest_113,Honest_118,44,Honest
Honest_114,Honest_40,44,Honest
Honest_115,Honest_49,44,Honest
Honest_116,Honest_59,44,Honest
Honest_117,Honest_12,44,Honest
Honest_118,Sybil_23,44,Honest
Honest_119,Honest_6,44,Honest
Honest_120,Honest_107,44,Honest
Honest_121,Honest_114,44,Honest
Honest_122,Honest_100,44,Honest
Honest_123,Sybil_24,44,Honest
Honest_124,Honest_55,44,Honest
Honest_125,Honest_4,44,Honest
Honest_126,Honest_17,44,Honest
Honest_127,Smart_3,44,Honest
Honest_128,Honest_23,44,Honest
Honest_129,Honest_67,44,Honest
Honest_130,Honest_69,44,Honest
Honest_131,Honest_72,44,Honest
Honest_132,Sybil_21,44,Honest
Honest_133,Sybil_37,44,Honest
Honest_134,Honest_49,44,Honest
Honest_135,Sybil_29,44,Honest
Honest_136,Honest_1,44,Honest
Honest_137,Honest_112,44,Honest
Honest_138,Honest_59,44,Honest
Honest_139,Honest_47,44,Honest
Smart_0,Honest_20,44,SmartCollusion
Smart_1,Honest_54,44,SmartCollusion
Smart_3,Smart_14,44,SmartCollusion
Smart_4,Smart_15,44,SmartCollusion
Smart_5,Smart_9,44,SmartCollusion
Smart_6,Smart_3,44,SmartCollusion
Smart_7,Smart_18,44,SmartCollusion
Smart_8,Smart_10,44,SmartCollusion
Smart_9,Smart_15,44,SmartCollusion
Smart_10,Honest_39,44,SmartCollusion
Smart_11,Honest_112,44,SmartCollusion
Smart_12,Honest_70,44,SmartCollusion
Smart_13,Smart_12,44,SmartCollusion
Smart_14,Smart_17,44,SmartCollusion
Smart_15,Smart_18,44,SmartCollusion
Smart_16,Honest_86,44,SmartCollusion
Smart_17,Smart_10,44,SmartCollusion
Smart_18,Honest_3,44,SmartCollusion
Smart_19,Honest_79,44,SmartCollusion
Honest_0,Sybil_24,45,Honest
Honest_1,Honest_23,45,Honest
Honest_2,Honest_71,45,Honest
Honest_3,Honest_103,45,Honest
Honest_4,Honest_114,45,Honest
Honest_5,Honest_132,45,Honest
Honest_6,Honest_35,45,Honest
Honest_7,Honest_115,45,Honest
Honest_8,Honest_90,45,Honest
Honest_9,Smart_6,45,Honest
Honest_10,Honest_54,45,Honest
Honest_11,Honest_128,45,Honest
Honest_12,Honest_51,45,Honest
Honest_13,Smart_2,45,Honest
Honest_14,Honest_107,45,Honest
Honest_15,Honest_89,45,Honest
Honest_16,Honest_85,45,Honest
Honest_17,Honest_1,45,Honest
Honest_18,Honest_48,45,Honest
Honest_19,Honest_58,45,Honest
Honest_20,Honest_21,45,Honest
Honest_21,Honest_130,45,Honest
Honest_22,Sybil_32,45,Honest
Honest_23,Honest_139,45,Honest
Honest_24,Honest_54,45,Honest
Honest_25,Sybil_23,45,Honest
Honest_26,Sybil_20,45,Honest
Honest_27,Honest_60,45,Honest
Honest_28,Sybil_33,45,Honest
Honest_29,Honest_17,45,Honest
Honest_30,Sybil_25,45,Honest
Honest_31,Honest_26,45,Honest
Honest_32,Honest_9,45,Honest
Honest_33,Honest_24,45,Honest
Honest_34,Honest_64,45,Honest
Honest_35,Honest_139,45,Honest
Honest_36,Honest_49,45,Honest
Honest_37,Honest_101,45,Honest
Honest_38,Honest_64,45,Honest
Honest_39,Honest_4,45,Honest
Honest_40,Sybil_0,45,Honest
Honest_41,Honest_83,45,Honest
Honest_42,Honest_107,45,Honest
Honest_43,Honest_41,45,Honest
Honest_44,Honest_22,45,Honest
Honest_45,Honest_7,45,Honest
Honest_46,Honest_2,45,Honest
Honest_47,Sybil_14,45,Honest
Honest_48,Honest_51,45,Honest
Honest_49,Honest_0,45,Honest
Honest_50,Honest_27,45,Honest
Honest_51,Sybil_20,45,Honest
Honest_52,Sybil_35,45,Honest
Honest_53,Honest_103,45,Honest
Honest_54,Sybil_4,45,Honest
Honest_55,Honest_71,45,Honest
Honest_56,Honest_12,45,Honest
Honest_57,Smart_15,45,Honest
Honest_58,Honest_86,45,Honest
Honest_59,Honest_20,45,Honest
Honest_60,Sybil_3,45,Honest
Honest_61,Sybil_37,45,Honest
Honest_62,Honest_110,45,Honest
Honest_63,Smart_1,45,Honest
Honest_64,Honest_43,45,Honest
Honest_65,Honest_55,45,Honest
Honest_66,Smart_4,45,Honest
Honest_67,Honest_111,45,Honest
Honest_68,Honest_82,45,Honest
Honest_69,Honest_56,45,Honest
Honest_70,Honest_97,45,Honest
Honest_71,Honest_127,45,Honest
Honest_72,Honest_85,45,Honest
Honest_73,Sybil_31,45,Honest
Honest_74,Honest_49,45,Honest
Honest_75,Honest_114,45,Honest
Honest_76,Honest_95,45,Honest
Honest_77,Honest_113,45,Honest
Honest_78,Honest_3,45,Honest
Honest_79,Honest_10,45,Honest
Honest_80,Smart_3,45,Honest
Honest_81,Sybil_17,45,Honest
Honest_82,Honest_114,45,Honest
Honest_83,Sybil_35,45,Honest
Honest_84,Sybil_23,45,Honest
Honest_85,Honest_20,45,Honest
Honest_86,Honest_129,45,Honest
Honest_87,Smart_17,45,Honest
Honest_88,Honest_93,45,Honest
Honest_89,Honest_9,45,Honest
Honest_90,Smart_0,45,Honest
Honest_91,Honest_80,45,Honest
Honest_92,Honest_2,45,Honest
Honest_93,Sybil_26,45,Honest
Honest_94,Sybil_9,45,Honest
Honest_95,Honest_67,45,Honest
Honest_96,Honest_31,45,Honest
Honest_97,Smart_5,45,Honest
Honest_98,Smart_4,45,Honest
Honest_99,Honest_1,45,Honest
Honest_100,Sybil_36,45,Honest
Honest_101,Honest_14,45,Honest
Honest_102,Honest_112,45,Honest
Honest_103,Honest_117,45,Honest
Honest_104,Honest_96,45,Honest
Honest_105,Honest_91,45,Honest
Honest_106,Honest_107,45,Honest
Honest_107,Honest_136,45,Honest
Honest_108,Honest_74,45,Honest
Honest_109,Honest_20,45,Honest
Honest_110,Honest_77,45,Honest
Honest_111,Honest_46,45,Honest
Honest_112,Honest_7,45,Honest
Honest_113,Sybil_9,45,Honest
Honest_114,Honest_109,45,Honest
Honest_115,Honest_139,45,Honest
Honest_116,Honest_16,45,Honest
Honest_117,Sybil_5,45,Honest
Honest_118,Sybil_3,45,Honest
Honest_119,Sybil_31,45,Honest
Honest_120,Honest_100,45,Honest
Honest_121,Honest_7,45,Honest
Honest_122,Smart_4,45,Honest
Honest_123,Honest_15,45,Honest
Honest_124,Sybil_34,45,Honest
Honest_125,Honest_105,45,Honest
Honest_126,Smart_3,45,Honest
Honest_127,Honest_81,45,Honest
Honest_128,Honest_96,45,Honest
Honest_129,Honest_90,45,Honest
Honest_130,Honest_116,45,Honest
Honest_131,Sybil_33,45,Honest
Honest_132,Honest_3,45,Honest
Honest_133,Smart_12,45,Honest
Honest_134,Honest_34,45,Honest
Honest_135,Sybil_3,45,Honest
Honest_136,Sybil_33,45,Honest
Honest_137,Honest_118,45,Honest
Honest_138,Smart_12,45,Honest
Honest_139,Honest_102,45,Honest
Smart_0,Smart_14,45,SmartCollusion
Smart_1,Honest_127,45,SmartCollusion
Smart_2,Honest_119,45,SmartCollusion
Smart_3,Smart_13,45,SmartCollusion
Smart_4,Honest_125,45,SmartCollusion
Smart_5,Smart_1,45,SmartCollusion
Smart_6,Smart_8,45,SmartCollusion
Smart_7,Honest_131,45,SmartCollusion
Smart_8,Honest_120,45,SmartCollusion
Smart_9,Smart_8,45,SmartCollusion
Smart_10,Smart_3,45,SmartCollusion
Smart_11,Honest_48,45,SmartCollusion
Smart_12,Honest_38,45,SmartCollusion
Smart_13,Honest_87,45,SmartCollusion
Smart_14,Smart_1,45,SmartCollusion
Smart_15,Smart_0,45,SmartCollusion
Smart_16,Honest_58,45,SmartCollusion
Smart_17,Smart_5,45,SmartCollusion
Smart_18,Smart_6,45,SmartCollusion
Smart_19,Honest_82,45,SmartCollusion
Honest_0,Honest_54,46,Honest
Honest_1,Honest_26,46,Honest
Honest_2,Honest_123,46,Honest
Honest_3,Sybil_19,46,Honest
Honest_4,Honest_77,46,Honest
Honest_5,Honest_31,46,Honest
Honest_6,Honest_114,46,Honest
Honest_7,Sybil_20,46,Honest
Honest_8,Honest_104,46,Honest
Honest_9,Sybil_31,46,Honest
Honest_10,Honest_56,46,Honest
Honest_11,Smart_2,46,Honest
Honest_12,Sybil_5,46,Honest
Honest_13,Honest_100,46,Honest
Honest_14,Honest_45,46,Honest
Honest_15,Honest_30,46,Honest
Honest_16,Honest_5,46,Honest
Honest_17,Sybil_33,46,Honest
Honest_18,Sybil_13,46,Honest
Honest_19,Honest_93,46,Honest
Honest_20,Honest_55,46,Honest
Honest_21,Honest_30,46,Honest
Honest_22,Sybil_6,46,Honest
Honest_23,Honest_90,46,Honest
Honest_24,Smart_5,46,Honest
Honest_25,Honest_18,46,Honest
Honest_26,Honest_24,46,Honest
Honest_27,Sybil_23,46,Honest
Honest_28,Honest_124,46,Honest
Honest_29,Honest_8,46,Honest
Honest_30,Sybil_9,46,Honest
Honest_31,Smart_13,46,Honest
Honest_32,Honest_67,46,Honest
Honest_33,Honest_78,46,Honest
Honest_34,Sybil_12,46,Honest
Honest_35,Honest_110,46,Honest
Honest_36,Smart_17,46,Honest
Honest_37,Honest_115,46,Honest
Honest_38,Smart_11,46,Honest
Honest_39,Honest_94,46,Honest
Honest_40,Honest_26,46,Honest
Honest_41,Honest_100,46,Honest
Honest_42,Sybil_2,46,Honest
Honest_43,Honest_50,46,Honest
Honest_44,Honest_3,46,Honest
Honest_45,Honest_42,46,Honest
Honest_46,Honest_48,46,Honest
Honest_47,Honest_83,46,Honest
Honest_48,Honest_54,46,Honest
Honest_49,Honest_45,46,Honest
Honest_50,Honest_128,46,Honest
Honest_51,Sybil_38,46,Honest
Honest_52,Sybil_31,46,Honest
Honest_53,Honest_6,46,Honest
Honest_54,Honest_55,46,Honest
Honest_55,Honest_45,46,Honest
Honest_56,Smart_19,46,Honest
Honest_57,Honest_5,46,Honest
Honest_58,Honest_32,46,Honest
Honest_59,Honest_93,46,Honest
Honest_60,Honest_120,46,Honest
Honest_61,Honest_54,46,Honest
Honest_62,Honest_75,46,Honest
Honest_63,Honest_122,46,Honest
Honest_64,Honest_71,46,Honest
Honest_65,Honest_28,46,Honest
Honest_66,Sybil_0,46,Honest
Honest_67,Smart_13,46,Honest
Honest_68,Honest_7,46,Honest
Honest_69,Smart_9,46,Honest
Honest_70,Honest_27,46,Honest
Honest_71,Honest_96,46,Honest
Honest_72,Honest_105,46,Honest
Honest_73,Honest_19,46,Honest
Honest_74,Honest_4,46,Honest
Honest_75,Honest_104,46,Honest
Honest_76,Smart_2,46,Honest
Honest_77,Honest_90,46,Honest
Honest_78,Honest_54,46,Honest
Honest_79,Honest_101,46,Honest
Honest_80,Smart_15,46,Honest
Honest_81,Honest_1,46,Honest
Honest_82,Honest_95,46,Honest
Honest_83,Honest_102,46,Honest
Honest_84,Sybil_13,46,Honest
Honest_85,Honest_123,46,Honest
Honest_86,Honest_105,46,Honest
Honest_87,Honest_20,46,Honest
Honest_88,Honest_83,46,Honest
Honest_89,Sybil_31,46,Honest
Honest_90,Honest_51,46,Honest
Honest_91,Honest_59,46,Honest
Honest_92,Honest_6,46,Honest
Honest_93,Honest_88,46,Honest
Honest_94,Honest_6,46,Honest
Honest_95,Honest_71,46,Honest
Honest_96,Sybil_38,46,Honest
Honest_97,Honest_58,46,Honest
Honest_98,Honest_4,46,Honest
Honest_99,Sybil_34,46,Honest
Honest_100,Honest_51,46,Honest
Honest_101,Smart_7,46,Honest
Honest_102,Honest_51,46,Honest
Honest_103,Honest_47,46,Honest
Honest_104,Honest_40,46,Honest
Honest_105,Honest_26,46,Honest
Honest_106,Honest_48,46,Honest
Honest_107,Honest_66,46,Honest
Honest_108,Sybil_23,46,Honest
Honest_109,Sybil_10,46,Honest
Honest_110,Honest_49,46,Honest
Honest_111,Honest_72,46,Honest
Honest_112,Honest_96,46,Honest
Honest_113,Honest_79,46,Honest
Honest_114,Honest_19,46,Honest
Honest_115,Honest_123,46,Honest
Honest_116,Sybil_24,46,Honest
Honest_117,Honest_46,46,Honest
Honest_118,Honest_52,46,Honest
Honest_119,Sybil_11,46,Honest
Honest_120,Sybil_9,46,Honest
Honest_121,Honest_43,46,Honest
Honest_122,Smart_6,46,Honest
Honest_123,Honest_132,46,Honest
Honest_124,Smart_10,46,Honest
Honest_125,Sybil_30,46,Honest
Honest_126,Honest_71,46,Honest
Honest_127,Smart_17,46,Honest
Honest_128,Sybil_4,46,Honest
Honest_129,Honest_37,46,Honest
Honest_130,Sybil_19,46,Honest
Honest_131,Sybil_2,46,Honest
Honest_132,Honest_72,46,Honest
Honest_133,Honest_99,46,Honest
Honest_134,Sybil_25,46,Honest
Honest_135,Honest_48,46,Honest
Honest_136,Honest_114,46,Honest
Honest_137,Honest_73,46,Honest
Honest_138,Honest_67,46,Honest
Honest_139,Honest_39,46,Honest
Smart_0,Honest_21,46,SmartCollusion
Smart_1,Smart_12,46,SmartCollusion
Smart_2,Smart_0,46,SmartCollusion
Smart_3,Smart_11,46,SmartCollusion
Smart_4,Honest_108,46,SmartCollusion
Smart_5,Smart_0,46,SmartCollusion
Smart_6,Smart_8,46,SmartCollusion
Smart_7,Honest_83,46,SmartCollusion
Smart_8,Honest_36,46,SmartCollusion
Smart_9,Smart_8,46,SmartCollusion
Smart_10,Honest_91,46,SmartCollusion
Smart_11,Smart_8,46,SmartCollusion
Smart_12,Honest_6,46,SmartCollusion
Smart_13,Smart_8,46,SmartCollusion
Smart_14,Smart_5,46,SmartCollusion
Smart_15,Smart_17,46,SmartCollusion
Smart_16,Honest_23,46,SmartCollusion
Smart_17,Honest_71,46,SmartCollusion
Smart_18,Smart_3,46,SmartCollusion
Smart_19,Honest_135,46,SmartCollusion
Honest_0,Honest_112,47,Honest
Honest_1,Sybil_27,47,Honest
Honest_2,Smart_3,47,Honest
